"nomPokemon" "latPokemon" "longPokemon" "date" "hour" "carreLong" "carreLat"
"Spearow" 48.822059465478 2.3404531866434 "2016-07-30" 12 6 2
"Pidgey" 48.82465191145 2.3482990235868 "2016-07-30" 12 6 2
"Koffing" 48.826054026739 2.3489414742856 "2016-07-30" 12 6 2
"Rattata" 48.818013098349 2.353889877223 "2016-07-30" 12 7 1
"Golbat" 48.812284232633 2.3611333814858 "2016-07-30" 12 7 1
"Rattata" 48.821128700856 2.3437093778289 "2016-07-30" 12 6 2
"Pidgey" 48.820533293316 2.3575205361262 "2016-07-30" 12 7 2
"Pidgey" 48.821014706969 2.3608946979164 "2016-07-30" 12 7 2
"Pidgey" 48.821080659132 2.3615144008913 "2016-07-30" 12 7 2
"Caterpie" 48.824905306331 2.3513029835307 "2016-07-30" 12 6 2
"Spearow" 48.823933153293 2.3527139484202 "2016-07-30" 12 6 2
"Rattata" 48.827370603287 2.3537887040256 "2016-07-30" 12 7 3
"Pidgeotto" 48.82709942977 2.3555212213695 "2016-07-30" 12 7 3
"Rattata" 48.82445213049 2.3581093744287 "2016-07-30" 12 7 2
"Pidgey" 48.822880396199 2.3619274318733 "2016-07-30" 12 7 2
"Pidgey" 48.821961537554 2.3645712495417 "2016-07-30" 12 7 2
"Rattata" 48.820056469426 2.3654655025512 "2016-07-30" 12 7 2
"Rattata" 48.822448567441 2.3638220391594 "2016-07-30" 12 7 2
"Krabby" 48.823897118526 2.3621875691743 "2016-07-30" 12 7 2
"Spearow" 48.820329281587 2.340485901401 "2016-07-30" 12 6 2
"Rattata" 48.82087866028 2.3405312125169 "2016-07-30" 12 6 2
"Jigglypuff" 48.820360320862 2.350575528851 "2016-07-30" 12 6 2
"Pidgey" 48.826044921493 2.3455191130886 "2016-07-30" 12 6 2
"Krabby" 48.821337264301 2.3643437278354 "2016-07-30" 12 7 2
"Rattata" 48.828910111191 2.3515470960823 "2016-07-30" 12 6 3
"Rattata" 48.829423899296 2.353344739602 "2016-07-30" 12 7 3
"Caterpie" 48.829175927433 2.3539384577301 "2016-07-30" 12 7 3
"Pidgey" 48.832090973847 2.3536537039223 "2016-07-30" 12 7 3
"Pidgey" 48.832626181637 2.3544002226493 "2016-07-30" 12 7 3
"Pidgey" 48.827618498004 2.3570561472882 "2016-07-30" 12 7 3
"Pidgey" 48.829491593657 2.3577383162656 "2016-07-30" 12 7 3
"Rattata" 48.833712671274 2.3551047644254 "2016-07-30" 12 7 4
"Pidgey" 48.833068602156 2.3558412355485 "2016-07-30" 12 7 3
"Pidgey" 48.832388532663 2.3621922937053 "2016-07-30" 12 7 3
"Spearow" 48.824121384612 2.3395706777884 "2016-07-30" 12 6 2
"Golbat" 48.824199872319 2.3395771487402 "2016-07-30" 12 6 2
"Pidgey" 48.820048176875 2.3504619514401 "2016-07-30" 12 6 2
"Rattata" 48.832219277888 2.347345782946 "2016-07-30" 12 6 3
"Pidgey" 48.834411935137 2.3477904502901 "2016-07-30" 12 6 4
"Spearow" 48.825563552637 2.3537265621377 "2016-07-30" 12 7 2
"Spearow" 48.823198239282 2.3540568046759 "2016-07-30" 12 7 2
"Spearow" 48.821961537554 2.3645712495417 "2016-07-30" 12 7 2
"Krabby" 48.82312444605 2.3653702192019 "2016-07-30" 12 7 2
"Pidgey" 48.828423068962 2.3561576390576 "2016-07-30" 12 7 3
"Pidgey" 48.830290908196 2.3532411298527 "2016-07-30" 12 7 3
"Spearow" 48.832271162368 2.3525277328632 "2016-07-30" 12 6 3
"Magmar" 48.831862333374 2.3610073818969 "2016-07-30" 12 7 3
"Rattata" 48.833919590133 2.3565263029087 "2016-07-30" 12 7 4
"Spearow" 48.82292989771 2.3401741314736 "2016-07-30" 12 6 2
"Pidgey" 48.828931337633 2.3466351068856 "2016-07-30" 12 6 3
"Spearow" 48.8324869808 2.3496495547019 "2016-07-30" 12 6 3
"Spearow" 48.833841064309 2.3487963181976 "2016-07-30" 12 6 4
"Rattata" 48.829175927433 2.3539384577301 "2016-07-30" 12 7 3
"Pidgey" 48.831559333544 2.3527319985597 "2016-07-30" 12 6 3
"Spearow" 48.832090973847 2.3536537039223 "2016-07-30" 12 7 3
"Golbat" 48.832626181637 2.3544002226493 "2016-07-30" 12 7 3
"Rattata" 48.827618498004 2.3570561472882 "2016-07-30" 12 7 3
"Krabby" 48.82888330584 2.3567224089265 "2016-07-30" 12 7 3
"Venonat" 48.828806410159 2.3604898303447 "2016-07-30" 12 7 3
"Rattata" 48.831873265994 2.3566196722624 "2016-07-30" 12 7 3
"Rattata" 48.832388532663 2.3621922937053 "2016-07-30" 12 7 3
"Rattata" 48.824199872319 2.3395771487402 "2016-07-30" 12 6 2
"Pidgey" 48.827491134259 2.3401116890297 "2016-07-30" 12 6 3
"Psyduck" 48.82756137227 2.3482765848436 "2016-07-30" 12 6 3
"Rattata" 48.831919677317 2.3504801408926 "2016-07-30" 12 6 3
"Pidgey" 48.82312444605 2.3653702192019 "2016-07-30" 12 7 2
"Spearow" 48.827962850016 2.3517318404301 "2016-07-30" 12 6 3
"Pidgey" 48.829439953567 2.3525562829081 "2016-07-30" 12 6 3
"Spearow" 48.828103741171 2.356394394309 "2016-07-30" 12 7 3
"Spearow" 48.828423068962 2.3561576390576 "2016-07-30" 12 7 3
"Rattata" 48.829869879982 2.354610331015 "2016-07-30" 12 7 3
"Pidgey" 48.831006289531 2.352861661824 "2016-07-30" 12 7 3
"Spearow" 48.831839418147 2.3544227084835 "2016-07-30" 12 7 3
"Rattata" 48.832390686965 2.3543806833308 "2016-07-30" 12 7 3
"Pidgey" 48.8290385052 2.3568230588555 "2016-07-30" 12 7 3
"Pidgey" 48.829409524603 2.3579070238476 "2016-07-30" 12 7 3
"Pidgey" 48.833746587778 2.3534399611527 "2016-07-30" 12 7 4
"Rattata" 48.833491455687 2.354384248293 "2016-07-30" 12 7 3
"Pidgey" 48.82292989771 2.3401741314736 "2016-07-30" 12 6 2
"Pidgeotto" 48.830139196856 2.3491041600291 "2016-07-30" 12 6 3
"Pidgey" 48.831098954093 2.3483061017839 "2016-07-30" 12 6 3
"Rattata" 48.825604122331 2.3632950462629 "2016-07-30" 12 7 2
"Pidgey" 48.829423899296 2.353344739602 "2016-07-30" 12 7 3
"Spearow" 48.833712671274 2.3551047644254 "2016-07-30" 12 7 4
"Weedle" 48.824199872319 2.3395771487402 "2016-07-30" 12 6 2
"Magikarp" 48.82756137227 2.3482765848436 "2016-07-30" 12 6 3
"Rattata" 48.827139841368 2.3650905540193 "2016-07-30" 12 7 3
"Rattata" 48.827962850016 2.3517318404301 "2016-07-30" 12 6 3
"Spearow" 48.829439953567 2.3525562829081 "2016-07-30" 12 6 3
"Rattata" 48.832271162368 2.3525277328632 "2016-07-30" 12 6 3
"Pidgey" 48.832324682866 2.353760853216 "2016-07-30" 12 7 3
"Caterpie" 48.831839418147 2.3544227084835 "2016-07-30" 12 7 3
"Pidgey" 48.832071340104 2.3546174815306 "2016-07-30" 12 7 3
"Pidgeotto" 48.833919590133 2.3565263029087 "2016-07-30" 12 7 4
"Pidgey" 48.831656976048 2.3633603027122 "2016-07-30" 12 7 3
"Rattata" 48.828197569504 2.3401699465141 "2016-07-30" 12 6 3
"Psyduck" 48.831865918581 2.3453860744355 "2016-07-30" 12 6 3
"Pidgey" 48.8324869808 2.3496495547019 "2016-07-30" 12 6 3
"Pidgey" 48.833841064309 2.3487963181976 "2016-07-30" 12 6 4
"Spearow" 48.829712891149 2.354597304419 "2016-07-30" 12 7 3
"Rattata" 48.832090973847 2.3536537039223 "2016-07-30" 12 7 3
"Goldeen" 48.831605711812 2.3543155541855 "2016-07-30" 12 7 3
"Rattata" 48.832626181637 2.3544002226493 "2016-07-30" 12 7 3
"Raticate" 48.833712671274 2.3551047644254 "2016-07-30" 12 7 4
"Spearow" 48.832074543706 2.3621661553586 "2016-07-30" 12 7 3
"Magmar" 48.824199872319 2.3395771487402 "2016-07-30" 12 6 2
"Pidgeot" 48.829223963185 2.3477122195809 "2016-07-30" 12 6 3
"Rattata" 48.829479173636 2.3506289947091 "2016-07-30" 12 6 3
"Spearow" 48.832192577597 2.3486598699712 "2016-07-30" 12 6 3
"Rattata" 48.827452361984 2.3613425921632 "2016-07-30" 12 7 3
"Fearow" 48.82312444605 2.3653702192019 "2016-07-30" 12 7 2
"Paras" 48.824219649597 2.3656370370117 "2016-07-30" 12 7 2
"Krabby" 48.826599380168 2.3646066680432 "2016-07-30" 12 7 3
"Pidgey" 48.826929471648 2.3638442623966 "2016-07-30" 12 7 3
"Pidgey" 48.829869879982 2.354610331015 "2016-07-30" 12 7 3
"Zubat" 48.830290908196 2.3532411298527 "2016-07-30" 12 7 3
"Spearow" 48.828005593962 2.3573515751615 "2016-07-30" 12 7 3
"Pidgey" 48.833919590133 2.3565263029087 "2016-07-30" 12 7 4
"Rattata" 48.831656976048 2.3633603027122 "2016-07-30" 12 7 3
"Pidgeot" 48.82292989771 2.3401741314736 "2016-07-30" 12 6 2
"Raticate" 48.833841064309 2.3487963181976 "2016-07-30" 12 6 4
"Pidgey" 48.825729450372 2.3533016006389 "2016-07-30" 12 7 2
"Rattata" 48.827525708898 2.3577504955044 "2016-07-30" 12 7 3
"Zubat" 48.820729124715 2.3633278204933 "2016-07-30" 12 7 2
"Rattata" 48.82602305777 2.3658751517711 "2016-07-30" 12 7 2
"Venonat" 48.82254879636 2.3473354732607 "2016-07-30" 12 6 2
"Magikarp" 48.821576827735 2.3526063276529 "2016-07-30" 12 6 2
"Rattata" 48.826191464788 2.3537786451256 "2016-07-30" 12 7 3
"Exeggcute" 48.825379408676 2.3627497645672 "2016-07-30" 12 7 2
"Eevee" 48.827696989254 2.3570626670583 "2016-07-30" 12 7 3
"Bellsprout" 48.828806410159 2.3604898303447 "2016-07-30" 12 7 3
"Caterpie" 48.835288049286 2.3511102433057 "2016-07-30" 12 6 4
"Kakuna" 48.836183710199 2.3534665514667 "2016-07-30" 12 7 4
"Pidgey" 48.837307519757 2.3600558234476 "2016-07-30" 12 7 4
"Zubat" 48.834848521446 2.3649430064663 "2016-07-30" 12 7 4
"Poliwag" 48.839800337657 2.3535031790635 "2016-07-30" 12 7 4
"Rattata" 48.840494422519 2.3541752685696 "2016-07-30" 12 7 4
"Rattata" 48.841761298323 2.3537536251492 "2016-07-30" 12 7 5
"Rattata" 48.841481117221 2.3559252128264 "2016-07-30" 12 7 5
"Psyduck" 48.840876123552 2.3585966545042 "2016-07-30" 12 7 4
"Rattata" 48.84184864916 2.3571848941518 "2016-07-30" 12 7 5
"Weedle" 48.830393650649 2.3404387943942 "2016-07-30" 12 6 3
"Golbat" 48.833754897365 2.3414180001962 "2016-07-30" 12 6 4
"Poliwag" 48.834069240026 2.3453049333073 "2016-07-30" 12 6 4
"Slowpoke" 48.835337936133 2.348656933449 "2016-07-30" 12 6 4
"Pidgey" 48.838569100674 2.3483099841557 "2016-07-30" 12 6 4
"Rattata" 48.839923321909 2.347456529103 "2016-07-30" 12 6 4
"Nidoran♂" 48.838929575057 2.3499197665871 "2016-07-30" 12 6 4
"Spearow" 48.826164553428 2.3473713821139 "2016-07-30" 12 6 3
"Pidgey" 48.837600358797 2.3534084934238 "2016-07-30" 12 7 4
"Rattata" 48.83762529493 2.3560440107936 "2016-07-30" 12 7 4
"Rattata" 48.839113340236 2.3563431471943 "2016-07-30" 12 7 4
"Pidgey" 48.839348862595 2.3563627057353 "2016-07-30" 12 7 4
"Pidgeotto" 48.84101362877 2.3557108108421 "2016-07-30" 12 7 5
"Machop" 48.841484690665 2.3557499193752 "2016-07-30" 12 7 5
"Spearow" 48.838454897579 2.357780871876 "2016-07-30" 12 7 4
"Pidgey" 48.839564500042 2.3612093365854 "2016-07-30" 12 7 4
"Rattata" 48.824905306331 2.3513029835307 "2016-07-30" 12 6 2
"Spearow" 48.831837174973 2.3429268445186 "2016-07-30" 12 6 3
"Rattata" 48.833597895671 2.3414050453691 "2016-07-30" 12 6 4
"Slowpoke" 48.835716202363 2.3493903657247 "2016-07-30" 12 6 4
"Goldeen" 48.840001831064 2.3474630241468 "2016-07-30" 12 6 4
"Spearow" 48.838328237727 2.3485533662722 "2016-07-30" 12 6 4
"Pidgey" 48.838130248662 2.350555767662 "2016-07-30" 12 6 4
"Pidgey" 48.840820914946 2.3497252780475 "2016-07-30" 12 6 4
"Pidgey" 48.828510334495 2.359587553699 "2016-07-30" 12 7 3
"Pidgey" 48.842257352452 2.3525656813875 "2016-07-30" 12 6 5
"Pidgey" 48.835288049286 2.3511102433057 "2016-07-30" 12 6 4
"Rattata" 48.837307519757 2.3600558234476 "2016-07-30" 12 7 4
"Weedle" 48.831612149428 2.3655511240451 "2016-07-30" 12 7 3
"Pidgey" 48.838938535774 2.3533439169369 "2016-07-30" 12 7 4
"Pidgey" 48.840242829212 2.3510819062947 "2016-07-30" 12 6 4
"Rattata" 48.839800337657 2.3535031790635 "2016-07-30" 12 7 4
"Magikarp" 48.839277502557 2.3560056228411 "2016-07-30" 12 7 4
"Pidgey" 48.841481117221 2.3559252128264 "2016-07-30" 12 7 5
"Rattata" 48.839327413231 2.3574144128789 "2016-07-30" 12 7 4
"Magikarp" 48.840876123552 2.3585966545042 "2016-07-30" 12 7 4
"Pidgey" 48.826389294793 2.3594989474406 "2016-07-30" 12 7 3
"Pidgey" 48.827689866898 2.3496910848592 "2016-07-30" 12 6 3
"Pidgey" 48.834069240026 2.3453049333073 "2016-07-30" 12 6 4
"Magikarp" 48.835337936133 2.348656933449 "2016-07-30" 12 6 4
"Magikarp" 48.835420000078 2.3484881986726 "2016-07-30" 12 6 4
"Rattata" 48.836488767184 2.3500687150583 "2016-07-30" 12 6 4
"Pidgey" 48.839923321909 2.347456529103 "2016-07-30" 12 6 4
"Pidgey" 48.838929575057 2.3499197665871 "2016-07-30" 12 6 4
"Rattata" 48.840745968324 2.3495435091975 "2016-07-30" 12 6 4
"Pidgey" 48.832652950675 2.3530859661461 "2016-07-30" 12 7 3
"Staryu" 48.833639109104 2.3432511260575 "2016-07-30" 12 6 4
"Raticate" 48.828510334495 2.359587553699 "2016-07-30" 12 7 3
"Pidgey" 48.835243461393 2.3533007964488 "2016-07-30" 12 7 4
"Caterpie" 48.837600358797 2.3534084934238 "2016-07-30" 12 7 4
"Spearow" 48.83762529493 2.3560440107936 "2016-07-30" 12 7 4
"Pidgey" 48.838952810422 2.3526428424768 "2016-07-30" 12 6 4
"Jigglypuff" 48.838340779456 2.3556644899858 "2016-07-30" 12 7 4
"Rattata" 48.840837018204 2.3527990722462 "2016-07-30" 12 6 4
"Rattata" 48.841966493202 2.3514003060105 "2016-07-30" 12 6 5
"Koffing" 48.842257352452 2.3525656813875 "2016-07-30" 12 6 5
"Pidgey" 48.84101362877 2.3557108108421 "2016-07-30" 12 7 5
"Spearow" 48.840687082061 2.3562982518055 "2016-07-30" 12 7 4
"Rattata" 48.841484690665 2.3557499193752 "2016-07-30" 12 7 5
"Rattata" 48.827693429017 2.3495158941685 "2016-07-30" 12 6 3
"Magikarp" 48.8356430429 2.3491210117763 "2016-07-30" 12 6 4
"Psyduck" 48.835942804586 2.3498479632675 "2016-07-30" 12 6 4
"Pidgeot" 48.839296769456 2.3434550848227 "2016-07-30" 12 6 4
"Rattata" 48.838328237727 2.3485533662722 "2016-07-30" 12 6 4
"Spearow" 48.838130248662 2.350555767662 "2016-07-30" 12 6 4
"Pidgey" 48.839550510349 2.3503223055525 "2016-07-30" 12 6 4
"Pidgeotto" 48.826239484817 2.3475530496218 "2016-07-30" 12 6 3
"Rattata" 48.840681782711 2.3526984134855 "2016-07-30" 12 6 4
"Rattata" 48.838454897579 2.357780871876 "2016-07-30" 12 7 4
"Spearow" 48.829090104252 2.3465604950459 "2016-07-30" 12 6 3
"Pidgey" 48.836183710199 2.3534665514667 "2016-07-30" 12 7 4
"Pidgey" 48.836884891164 2.3537880407469 "2016-07-30" 12 7 4
"Pidgey" 48.836306797625 2.3551445230182 "2016-07-30" 12 7 4
"Rattata" 48.838938535774 2.3533439169369 "2016-07-30" 12 7 4
"Pidgeotto" 48.840242829212 2.3510819062947 "2016-07-30" 12 6 4
"Weedle" 48.840837018204 2.3527990722462 "2016-07-30" 12 6 4
"Zubat" 48.839327413231 2.3574144128789 "2016-07-30" 12 7 4
"Pidgey" 48.84184864916 2.3571848941518 "2016-07-30" 12 7 5
"Rattata" 48.827689866898 2.3496910848592 "2016-07-30" 12 6 3
"Krabby" 48.839923321909 2.347456529103 "2016-07-30" 12 6 4
"Pidgeotto" 48.840745968324 2.3495435091975 "2016-07-30" 12 6 4
"Rattata" 48.841218812519 2.3494948802818 "2016-07-30" 12 6 5
"Psyduck" 48.824926688525 2.3502519125464 "2016-07-30" 12 6 2
"Krabby" 48.826100294941 2.3466642002915 "2016-07-30" 12 6 2
"Rattata" 48.832652950675 2.3530859661461 "2016-07-30" 12 7 3
"Pidgeotto" 48.836304640975 2.3436467678871 "2016-07-30" 12 6 4
"Pidgey" 48.828103741171 2.356394394309 "2016-07-30" 12 7 3
"Spearow" 48.827991293885 2.3580524582692 "2016-07-30" 12 7 3
"Spearow" 48.835414684338 2.3564749129798 "2016-07-30" 12 7 4
"Spearow" 48.832689982268 2.362831860727 "2016-07-30" 12 7 3
"Weedle" 48.838340779456 2.3556644899858 "2016-07-30" 12 7 4
"Rattata" 48.839348862595 2.3563627057353 "2016-07-30" 12 7 4
"Krabby" 48.84101362877 2.3557108108421 "2016-07-30" 12 7 5
"Rattata" 48.840687082061 2.3562982518055 "2016-07-30" 12 7 4
"Golbat" 48.841484690665 2.3557499193752 "2016-07-30" 12 7 5
"Pidgey" 48.824905306331 2.3513029835307 "2016-07-30" 12 6 2
"Tentacool" 48.835568101963 2.3489392778737 "2016-07-30" 12 6 4
"Pidgey" 48.838442346268 2.346807394046 "2016-07-30" 12 6 4
"Poliwag" 48.838328237727 2.3485533662722 "2016-07-30" 12 6 4
"Rattata" 48.838130248662 2.350555767662 "2016-07-30" 12 6 4
"Zubat" 48.828806410159 2.3604898303447 "2016-07-30" 12 7 3
"Spearow" 48.836183710199 2.3534665514667 "2016-07-30" 12 7 4
"Rattata" 48.837045469746 2.3536258050108 "2016-07-30" 12 7 4
"Weedle" 48.836306797625 2.3551445230182 "2016-07-30" 12 7 4
"Rattata" 48.835725119641 2.3566762526501 "2016-07-30" 12 7 4
"Pidgey" 48.831612149428 2.3655511240451 "2016-07-30" 12 7 3
"Rattata" 48.840242829212 2.3510819062947 "2016-07-30" 12 6 4
"Koffing" 48.840837018204 2.3527990722462 "2016-07-30" 12 6 4
"Staryu" 48.841481117221 2.3559252128264 "2016-07-30" 12 7 5
"Pidgeotto" 48.826448102431 2.3604691822031 "2016-07-30" 12 7 3
"Spearow" 48.838929575057 2.3499197665871 "2016-07-30" 12 6 4
"Rattata" 48.825855931868 2.3470826538786 "2016-07-30" 12 6 2
"Pidgey" 48.827962850016 2.3517318404301 "2016-07-30" 12 6 3
"Spearow" 48.827987827677 2.3543664150399 "2016-07-30" 12 7 3
"Spearow" 48.835980310827 2.3518697689089 "2016-07-30" 12 6 4
"Rattata" 48.836057030813 2.3519638995259 "2016-07-30" 12 6 4
"Psyduck" 48.837156088558 2.3520549992966 "2016-07-30" 12 6 4
"Spearow" 48.835999796987 2.3586302777018 "2016-07-30" 12 7 4
"Pidgey" 48.840426623983 2.3536429134972 "2016-07-30" 12 7 4
"Caterpie" 48.838954538857 2.356417748554 "2016-07-30" 12 7 4
"Pidgeotto" 48.840687082061 2.3562982518055 "2016-07-30" 12 7 4
"Raticate" 48.838082032142 2.3567842242728 "2016-07-30" 12 7 4
"Spearow" 48.827693429017 2.3495158941685 "2016-07-30" 12 6 3
"Pidgey" 48.836231735024 2.3472389114278 "2016-07-30" 12 6 4
"Spearow" 48.839695049782 2.3509487383406 "2016-07-30" 12 6 4
"Fearow" 48.842946118632 2.3535007300267 "2016-07-30" 12 7 5
"Rattata" 48.84250891164 2.3556593590243 "2016-07-30" 12 7 5
"Pidgey" 48.843927534999 2.3516506174112 "2016-07-30" 12 6 5
"Poliwag" 48.84447000333 2.352046762906 "2016-07-30" 12 6 5
"Pidgey" 48.843208377341 2.3560686305195 "2016-07-30" 12 7 5
"Rattata" 48.845487088065 2.356170043806 "2016-07-30" 12 7 5
"Spearow" 48.847043215545 2.3531381315345 "2016-07-30" 12 7 5
"Weedle" 48.844621441614 2.3600495448051 "2016-07-30" 12 7 5
"Rattata" 48.847091245755 2.3584986186832 "2016-07-30" 12 7 5
"Rattata" 48.840554650049 2.3627844006971 "2016-07-30" 12 7 4
"Pidgey" 48.849700412882 2.353973218493 "2016-07-30" 12 7 6
"Poliwag" 48.843401116157 2.3504656964845 "2016-07-30" 12 6 5
"Meowth" 48.844498536224 2.3506443997618 "2016-07-30" 12 6 5
"Spearow" 48.846741559057 2.3486352514934 "2016-07-30" 12 6 5
"Tentacool" 48.848138874368 2.349541134884 "2016-07-30" 12 6 5
"Pidgey" 48.832857944437 2.3468720955702 "2016-07-30" 12 6 3
"Zubat" 48.84667203671 2.352053698079 "2016-07-30" 12 6 5
"Pidgey" 48.838340779456 2.3556644899858 "2016-07-30" 12 7 4
"Rattata" 48.838235259431 2.3608353417344 "2016-07-30" 12 7 4
"Rattata" 48.842874665379 2.3570067259732 "2016-07-30" 12 7 5
"Pidgey" 48.845706630422 2.353115089962 "2016-07-30" 12 7 5
"Horsea" 48.84603849131 2.3561280233168 "2016-07-30" 12 7 5
"Bulbasaur" 48.843813247244 2.3572603021672 "2016-07-30" 12 7 5
"Raticate" 48.843782841648 2.3587504764481 "2016-07-30" 12 7 5
"Slowpoke" 48.842842204762 2.362448023896 "2016-07-30" 12 7 5
"Ekans" 48.844158999353 2.3634358263985 "2016-07-30" 12 7 5
"Rattata" 48.849198945669 2.3515606921397 "2016-07-30" 12 6 6
"Meowth" 48.843342206241 2.3494951314901 "2016-07-30" 12 6 5
"Pidgey" 48.843331514329 2.3500209808119 "2016-07-30" 12 6 5
"Magikarp" 48.834056792521 2.3459181828464 "2016-07-30" 12 6 4
"Raticate" 48.842946118632 2.3535007300267 "2016-07-30" 12 7 5
"Rattata" 48.843927534999 2.3516506174112 "2016-07-30" 12 6 5
"Rattata" 48.844378999616 2.3526537986233 "2016-07-30" 12 6 5
"Pidgey" 48.845239101282 2.352900715857 "2016-07-30" 12 7 5
"Spearow" 48.845487088065 2.356170043806 "2016-07-30" 12 7 5
"Pidgey" 48.84667203671 2.352053698079 "2016-07-30" 12 6 5
"Goldeen" 48.839280599161 2.3635563347338 "2016-07-30" 12 7 4
"Spearow" 48.849864599742 2.3536355763047 "2016-07-30" 12 7 6
"Rattata" 48.845863096767 2.3415395207026 "2016-07-30" 12 6 5
"Rattata" 48.843401116157 2.3504656964845 "2016-07-30" 12 6 5
"Spearow" 48.844503884159 2.3503814608857 "2016-07-30" 12 6 5
"Pidgey" 48.845867173676 2.3490896454151 "2016-07-30" 12 6 5
"Pidgey" 48.845943909369 2.3491837939751 "2016-07-30" 12 6 5
"Krabby" 48.849388085333 2.3499958082995 "2016-07-30" 12 6 6
"Rattata" 48.837973251956 2.3544050136287 "2016-07-30" 12 7 4
"Spearow" 48.842874665379 2.3570067259732 "2016-07-30" 12 7 5
"Rattata" 48.844718034619 2.3514527445637 "2016-07-30" 12 6 5
"Rattata" 48.845706630422 2.353115089962 "2016-07-30" 12 7 5
"Spearow" 48.846516784533 2.3519530258941 "2016-07-30" 12 6 5
"Pidgey" 48.848140701546 2.35331696105 "2016-07-30" 12 7 5
"Rattata" 48.84603849131 2.3561280233168 "2016-07-30" 12 7 5
"Rattata" 48.843586645266 2.3568024594271 "2016-07-30" 12 7 5
"Spearow" 48.844273602433 2.3578253865554 "2016-07-30" 12 7 5
"Pidgey" 48.843782841648 2.3587504764481 "2016-07-30" 12 7 5
"Pidgey" 48.842766877378 2.366129969123 "2016-07-30" 12 7 5
"Magikarp" 48.843909113286 2.3641175488293 "2016-07-30" 12 7 5
"Bulbasaur" 48.844703219288 2.3637446151084 "2016-07-30" 12 7 5
"Ekans" 48.848640377134 2.3519534417519 "2016-07-30" 12 6 6
"Pidgey" 48.849198945669 2.3515606921397 "2016-07-30" 12 6 6
"Spearow" 48.849327440627 2.3529763250773 "2016-07-30" 12 7 6
"Pidgey" 48.832271162368 2.3525277328632 "2016-07-30" 12 6 3
"Poliwag" 48.832071340104 2.3546174815306 "2016-07-30" 12 7 3
"Pidgeotto" 48.843342206241 2.3494951314901 "2016-07-30" 12 6 5
"Pidgey" 48.84499101826 2.3496316623961 "2016-07-30" 12 6 5
"Rattata" 48.846161641577 2.3500797928905 "2016-07-30" 12 6 5
"Golbat" 48.848738392024 2.3471323122156 "2016-07-30" 12 6 6
"Psyduck" 48.838140975145 2.3538922378354 "2016-07-30" 12 7 4
"Pidgey" 48.842946118632 2.3535007300267 "2016-07-30" 12 7 5
"Rattata" 48.848251341699 2.3517455792431 "2016-07-30" 12 6 5
"Pidgey" 48.839280599161 2.3635563347338 "2016-07-30" 12 7 4
"Psyduck" 48.845408061066 2.3638911552555 "2016-07-30" 12 7 5
"Krabby" 48.849864599742 2.3536355763047 "2016-07-30" 12 7 6
"Spearow" 48.838022504861 2.3403660533219 "2016-07-30" 12 6 4
"Rattata" 48.845854217979 2.3419776956374 "2016-07-30" 12 6 5
"Pidgey" 48.846741559057 2.3486352514934 "2016-07-30" 12 6 5
"Pidgey" 48.849388085333 2.3499958082995 "2016-07-30" 12 6 6
"Rattata" 48.848142486572 2.3532292992437 "2016-07-30" 12 7 5
"Pidgey" 48.84603849131 2.3561280233168 "2016-07-30" 12 7 5
"Pidgey" 48.843813247244 2.3572603021672 "2016-07-30" 12 7 5
"Bulbasaur" 48.843782841648 2.3587504764481 "2016-07-30" 12 7 5
"Pidgey" 48.845058751619 2.3578906312554 "2016-07-30" 12 7 5
"Pidgeotto" 48.844582039664 2.3619781731308 "2016-07-30" 12 7 5
"Rattata" 48.848640377134 2.3519534417519 "2016-07-30" 12 6 6
"Horsea" 48.849327440627 2.3529763250773 "2016-07-30" 12 7 6
"Pidgey" 48.832390686965 2.3543806833308 "2016-07-30" 12 7 3
"Pidgey" 48.844159175669 2.344120043477 "2016-07-30" 12 6 5
"Rattata" 48.84499101826 2.3496316623961 "2016-07-30" 12 6 5
"Caterpie" 48.849270238758 2.3480543335542 "2016-07-30" 12 6 6
"Spearow" 48.840392715823 2.3514454587762 "2016-07-30" 12 6 4
"Spearow" 48.843561360578 2.3618932096449 "2016-07-30" 12 7 5
"Paras" 48.839246680251 2.342046724904 "2016-07-30" 12 6 4
"Spearow" 48.844378999616 2.3526537986233 "2016-07-30" 12 6 5
"Weedle" 48.84447000333 2.352046762906 "2016-07-30" 12 6 5
"Pidgeot" 48.84667203671 2.352053698079 "2016-07-30" 12 6 5
"Rattata" 48.847043215545 2.3531381315345 "2016-07-30" 12 7 5
"Pidgey" 48.849864599742 2.3536355763047 "2016-07-30" 12 7 6
"Rattata" 48.849700412882 2.353973218493 "2016-07-30" 12 7 6
"Rattata" 48.844498536224 2.3506443997618 "2016-07-30" 12 6 5
"Pidgey" 48.848138874368 2.349541134884 "2016-07-30" 12 6 5
"Golbat" 48.835278763464 2.3438253006313 "2016-07-30" 12 6 4
"Spearow" 48.840035863545 2.3535227143611 "2016-07-30" 12 7 4
"Pidgey" 48.842817321812 2.3443602996944 "2016-07-30" 12 6 5
"Pidgey" 48.843813290484 2.3495341389955 "2016-07-30" 12 6 5
"Goldeen" 48.838235259431 2.3608353417344 "2016-07-30" 12 7 4
"Psyduck" 48.842621003116 2.3617271258259 "2016-07-30" 12 7 5
"Psyduck" 48.842697723433 2.3618213213711 "2016-07-30" 12 7 5
